year,id,age,sex,country,trick_treating
2015,2015_01858,40,Unspecified,NA,Yes
2015,2015_01859,43,Unspecified,NA,Yes
2015,2015_01860,37,Unspecified,NA,No
2015,2015_01861,26,Unspecified,NA,No
2015,2015_01862,54,Unspecified,NA,No
2015,2015_01863,54,Unspecified,NA,No
2015,2015_01864,22,Unspecified,NA,No
2015,2015_01865,29,Unspecified,NA,No
2015,2015_01866,34,Unspecified,NA,No
2015,2015_01867,38,Unspecified,NA,No
2015,2015_01868,32,Unspecified,NA,No
2015,2015_01869,32,Unspecified,NA,No
2015,2015_01870,61,Unspecified,NA,No
2015,2015_01871,45,Unspecified,NA,No
2015,2015_01872,39,Unspecified,NA,Yes
2015,2015_01873,30,Unspecified,NA,No
2015,2015_01874,40,Unspecified,NA,No
2015,2015_01875,45,Unspecified,NA,No
2015,2015_01876,42,Unspecified,NA,No
2015,2015_01877,33,Unspecified,NA,No
2015,2015_01878,27,Unspecified,NA,No
2015,2015_01879,43,Unspecified,NA,No
2015,2015_01880,44,Unspecified,NA,No
2015,2015_01881,40,Unspecified,NA,No
2015,2015_01882,NA,Unspecified,NA,No
2015,2015_01883,42,Unspecified,NA,No
2015,2015_01884,45,Unspecified,NA,No
2015,2015_01885,37,Unspecified,NA,No
2015,2015_01886,50,Unspecified,NA,No
2015,2015_01887,45,Unspecified,NA,No
2015,2015_01888,24,Unspecified,NA,No
2015,2015_01889,37,Unspecified,NA,No
2015,2015_01890,45,Unspecified,NA,No
2015,2015_01891,30,Unspecified,NA,No
2015,2015_01892,43,Unspecified,NA,Yes
2015,2015_01893,59,Unspecified,NA,No
2015,2015_01894,46,Unspecified,NA,No
2015,2015_01895,40,Unspecified,NA,No
2015,2015_01896,32,Unspecified,NA,No
2015,2015_01897,46,Unspecified,NA,Yes
2015,2015_01898,32,Unspecified,NA,No
2015,2015_01899,29,Unspecified,NA,No
2015,2015_01900,39,Unspecified,NA,No
2015,2015_01901,40,Unspecified,NA,No
2015,2015_01902,30,Unspecified,NA,No
2015,2015_01903,35,Unspecified,NA,No
2015,2015_01904,35,Unspecified,NA,No
2015,2015_01905,14,Unspecified,NA,No
2015,2015_01906,43,Unspecified,NA,No
2015,2015_01907,31,Unspecified,NA,No
2015,2015_01908,31,Unspecified,NA,No
2015,2015_01909,55,Unspecified,NA,No
2015,2015_01910,28,Unspecified,NA,No
2015,2015_01911,24,Unspecified,NA,No
2015,2015_01912,29,Unspecified,NA,No
2015,2015_01913,51,Unspecified,NA,No
2015,2015_01914,29,Unspecified,NA,No
2015,2015_01915,34,Unspecified,NA,No
2015,2015_01916,36,Unspecified,NA,No
2015,2015_01917,33,Unspecified,NA,No
2015,2015_01918,24,Unspecified,NA,No
2015,2015_01919,34,Unspecified,NA,No
2015,2015_01920,33,Unspecified,NA,No
2015,2015_01921,25,Unspecified,NA,No
2015,2015_01922,36,Unspecified,NA,No
2015,2015_01923,34,Unspecified,NA,No
2015,2015_01924,34,Unspecified,NA,No
2015,2015_01925,22,Unspecified,NA,No
2015,2015_01926,30,Unspecified,NA,No
2015,2015_01927,34,Unspecified,NA,No
2015,2015_01928,24,Unspecified,NA,No
2015,2015_01929,41,Unspecified,NA,No
2015,2015_01930,35,Unspecified,NA,No
2015,2015_01931,33,Unspecified,NA,No
2015,2015_01932,24,Unspecified,NA,No
2015,2015_01933,27,Unspecified,NA,No
2015,2015_01934,33,Unspecified,NA,No
2015,2015_01935,27,Unspecified,NA,No
2015,2015_01936,38,Unspecified,NA,No
2015,2015_01937,47,Unspecified,NA,No
2015,2015_01938,35,Unspecified,NA,No
2015,2015_01939,35,Unspecified,NA,No
2015,2015_01940,33,Unspecified,NA,No
2015,2015_01941,52,Unspecified,NA,No
2015,2015_01942,27,Unspecified,NA,No
2015,2015_01943,31,Unspecified,NA,No
2015,2015_01944,11,Unspecified,NA,Yes
2015,2015_01945,23,Unspecified,NA,No
2015,2015_01946,29,Unspecified,NA,No
2015,2015_01947,26,Unspecified,NA,No
2015,2015_01948,28,Unspecified,NA,No
2015,2015_01949,58,Unspecified,NA,No
2015,2015_01950,56,Unspecified,NA,No
2015,2015_01951,25,Unspecified,NA,No
2015,2015_01952,NA,Unspecified,NA,No
2015,2015_01953,19,Unspecified,NA,No
2015,2015_01954,31,Unspecified,NA,No
2015,2015_01955,29,Unspecified,NA,No
2015,2015_01956,37,Unspecified,NA,No
2015,2015_01957,35,Unspecified,NA,No
2015,2015_01958,56,Unspecified,NA,No
2015,2015_01959,20,Unspecified,NA,No
2015,2015_01960,31,Unspecified,NA,No
2015,2015_01961,NA,Unspecified,NA,No
2015,2015_01962,24,Unspecified,NA,No
2015,2015_01963,36,Unspecified,NA,No
2015,2015_01964,27,Unspecified,NA,No
2015,2015_01965,30,Unspecified,NA,No
2015,2015_01966,22,Unspecified,NA,No
2015,2015_01967,30,Unspecified,NA,No
2015,2015_01968,25,Unspecified,NA,Yes
2015,2015_01969,23,Unspecified,NA,No
2015,2015_01970,45,Unspecified,NA,No
2015,2015_01971,20,Unspecified,NA,No
2015,2015_01972,28,Unspecified,NA,No
2015,2015_01973,24,Unspecified,NA,No
2015,2015_01974,NA,Unspecified,NA,No
2015,2015_01975,35,Unspecified,NA,No
2015,2015_01976,29,Unspecified,NA,No
2015,2015_01977,29,Unspecified,NA,No
2015,2015_01978,17,Unspecified,NA,No
2015,2015_01979,33,Unspecified,NA,No
2015,2015_01980,42,Unspecified,NA,No
2015,2015_01981,45,Unspecified,NA,No
2015,2015_01982,45,Unspecified,NA,No
2015,2015_01983,35,Unspecified,NA,No
2015,2015_01984,30,Unspecified,NA,No
2015,2015_01985,32,Unspecified,NA,No
2015,2015_01986,25,Unspecified,NA,No
2015,2015_01987,28,Unspecified,NA,No
2015,2015_01988,35,Unspecified,NA,No
2015,2015_01989,47,Unspecified,NA,Yes
2015,2015_01990,25,Unspecified,NA,No
2015,2015_01991,29,Unspecified,NA,No
2015,2015_01992,23,Unspecified,NA,No
2015,2015_01993,21,Unspecified,NA,No
2015,2015_01994,50,Unspecified,NA,No
2015,2015_01995,28,Unspecified,NA,No
2015,2015_01996,29,Unspecified,NA,No
2015,2015_01997,34,Unspecified,NA,No
2015,2015_01998,31,Unspecified,NA,No
2015,2015_01999,24,Unspecified,NA,No
2015,2015_02000,23,Unspecified,NA,No
2015,2015_02001,45,Unspecified,NA,Yes
2015,2015_02002,21,Unspecified,NA,No
2015,2015_02003,37,Unspecified,NA,No
2015,2015_02004,42,Unspecified,NA,No
2015,2015_02005,32,Unspecified,NA,No
2015,2015_02006,27,Unspecified,NA,No
2015,2015_02007,31,Unspecified,NA,No
2015,2015_02008,32,Unspecified,NA,No
2015,2015_02009,34,Unspecified,NA,Yes
2015,2015_02010,43,Unspecified,NA,No
2015,2015_02011,30,Unspecified,NA,No
2015,2015_02012,26,Unspecified,NA,No
2015,2015_02013,33,Unspecified,NA,No
2015,2015_02014,39,Unspecified,NA,No
2015,2015_02015,54,Unspecified,NA,No
2015,2015_02016,35,Unspecified,NA,No
2015,2015_02017,25,Unspecified,NA,No
2015,2015_02018,25,Unspecified,NA,No
2015,2015_02019,56,Unspecified,NA,Yes
2015,2015_02020,20,Unspecified,NA,No
2015,2015_02021,25,Unspecified,NA,No
2015,2015_02022,26,Unspecified,NA,No
2015,2015_02023,35,Unspecified,NA,No
2015,2015_02024,27,Unspecified,NA,No
2015,2015_02025,62,Unspecified,NA,No
2015,2015_02026,33,Unspecified,NA,No
2015,2015_02027,31,Unspecified,NA,No
2015,2015_02028,37,Unspecified,NA,No
2015,2015_02029,30,Unspecified,NA,No
2015,2015_02030,26,Unspecified,NA,No
2015,2015_02031,24,Unspecified,NA,No
2015,2015_02032,23,Unspecified,NA,No
2015,2015_02033,30,Unspecified,NA,No
2015,2015_02034,29,Unspecified,NA,No
2015,2015_02035,24,Unspecified,NA,No
2015,2015_02036,50,Unspecified,NA,No
2015,2015_02037,32,Unspecified,NA,No
2015,2015_02038,27,Unspecified,NA,No
2015,2015_02039,33,Unspecified,NA,No
2015,2015_02040,65,Unspecified,NA,No
2015,2015_02041,22,Unspecified,NA,No
2015,2015_02042,37,Unspecified,NA,No
2015,2015_02043,48,Unspecified,NA,No
2015,2015_02044,22,Unspecified,NA,No
2015,2015_02045,38,Unspecified,NA,Yes
2015,2015_02046,21,Unspecified,NA,No
2015,2015_02047,32,Unspecified,NA,No
2015,2015_02048,43,Unspecified,NA,No
2015,2015_02049,27,Unspecified,NA,No
2015,2015_02050,34,Unspecified,NA,No
2015,2015_02051,26,Unspecified,NA,No
2015,2015_02052,34,Unspecified,NA,No
2015,2015_02053,NA,Unspecified,NA,No
2015,2015_02054,37,Unspecified,NA,No
2015,2015_02055,29,Unspecified,NA,No
2015,2015_02056,56,Unspecified,NA,No
2015,2015_02057,54,Unspecified,NA,No
2015,2015_02058,19,Unspecified,NA,No
2015,2015_02059,53,Unspecified,NA,No
2015,2015_02060,55,Unspecified,NA,No
2015,2015_02061,33,Unspecified,NA,No
2015,2015_02062,42,Unspecified,NA,No
2015,2015_02063,30,Unspecified,NA,No
2015,2015_02064,19,Unspecified,NA,No
2015,2015_02065,29,Unspecified,NA,No
2015,2015_02066,58,Unspecified,NA,No
2015,2015_02067,23,Unspecified,NA,No
2015,2015_02068,35,Unspecified,NA,No
2015,2015_02069,21,Unspecified,NA,No
2015,2015_02070,27,Unspecified,NA,No
2015,2015_02071,31,Unspecified,NA,No
2015,2015_02072,25,Unspecified,NA,No
2015,2015_02073,NA,Unspecified,NA,No
2015,2015_02074,23,Unspecified,NA,No
2015,2015_02075,26,Unspecified,NA,No
2015,2015_02076,26,Unspecified,NA,No
2015,2015_02077,45,Unspecified,NA,No
2015,2015_02078,16,Unspecified,NA,Yes
2015,2015_02079,33,Unspecified,NA,No
2015,2015_02080,33,Unspecified,NA,No
2015,2015_02081,30,Unspecified,NA,No
2015,2015_02082,28,Unspecified,NA,No
2015,2015_02083,NA,Unspecified,NA,No
2015,2015_02084,23,Unspecified,NA,No
2015,2015_02085,41,Unspecified,NA,No
2015,2015_02086,27,Unspecified,NA,No
2015,2015_02087,23,Unspecified,NA,No
2015,2015_02088,24,Unspecified,NA,Yes
2015,2015_02089,NA,Unspecified,NA,No
2015,2015_02090,48,Unspecified,NA,No
2015,2015_02091,30,Unspecified,NA,No
2015,2015_02092,52,Unspecified,NA,No
2015,2015_02093,26,Unspecified,NA,No
2015,2015_02094,41,Unspecified,NA,No
2015,2015_02095,42,Unspecified,NA,No
2015,2015_02096,32,Unspecified,NA,No
2015,2015_02097,19,Unspecified,NA,No
2015,2015_02098,30,Unspecified,NA,No
2015,2015_02099,30,Unspecified,NA,No
2015,2015_02100,NA,Unspecified,NA,Yes
2015,2015_02101,32,Unspecified,NA,No
2015,2015_02102,25,Unspecified,NA,No
2015,2015_02103,27,Unspecified,NA,No
2015,2015_02104,33,Unspecified,NA,Yes
2015,2015_02105,29,Unspecified,NA,No
2015,2015_02106,31,Unspecified,NA,No
2015,2015_02107,36,Unspecified,NA,No
2015,2015_02108,22,Unspecified,NA,No
2015,2015_02109,40,Unspecified,NA,No
2015,2015_02110,NA,Unspecified,NA,No
2015,2015_02111,31,Unspecified,NA,No
2015,2015_02112,33,Unspecified,NA,Yes
2015,2015_02113,36,Unspecified,NA,No
2015,2015_02114,30,Unspecified,NA,No
2015,2015_02115,23,Unspecified,NA,No
2015,2015_02116,45,Unspecified,NA,No
2015,2015_02117,30,Unspecified,NA,No
2015,2015_02118,45,Unspecified,NA,No
2015,2015_02119,38,Unspecified,NA,Yes
2015,2015_02120,32,Unspecified,NA,No
2015,2015_02121,33,Unspecified,NA,No
2015,2015_02122,36,Unspecified,NA,No
2015,2015_02123,28,Unspecified,NA,No
2015,2015_02124,NA,Unspecified,NA,No
2015,2015_02125,37,Unspecified,NA,No
2015,2015_02126,34,Unspecified,NA,No
2015,2015_02127,28,Unspecified,NA,No
2015,2015_02128,27,Unspecified,NA,No
2015,2015_02129,41,Unspecified,NA,No
2015,2015_02130,24,Unspecified,NA,No
2015,2015_02131,23,Unspecified,NA,No
2015,2015_02132,32,Unspecified,NA,No
2015,2015_02133,31,Unspecified,NA,No
2015,2015_02134,26,Unspecified,NA,No
2015,2015_02135,NA,Unspecified,NA,Yes
2015,2015_02136,42,Unspecified,NA,No
2015,2015_02137,29,Unspecified,NA,No
2015,2015_02138,16,Unspecified,NA,Yes
2015,2015_02139,39,Unspecified,NA,No
2015,2015_02140,28,Unspecified,NA,No
2015,2015_02141,27,Unspecified,NA,No
2015,2015_02142,26,Unspecified,NA,No
2015,2015_02143,30,Unspecified,NA,No
2015,2015_02144,39,Unspecified,NA,No
2015,2015_02145,52,Unspecified,NA,No
2015,2015_02146,33,Unspecified,NA,No
2015,2015_02147,29,Unspecified,NA,No
2015,2015_02148,23,Unspecified,NA,No
2015,2015_02149,25,Unspecified,NA,No
2015,2015_02150,26,Unspecified,NA,No
2015,2015_02151,38,Unspecified,NA,Yes
2015,2015_02152,50,Unspecified,NA,No
2015,2015_02153,19,Unspecified,NA,Yes
2015,2015_02154,34,Unspecified,NA,No
2015,2015_02155,52,Unspecified,NA,No
2015,2015_02156,34,Unspecified,NA,No
2015,2015_02157,45,Unspecified,NA,No
2015,2015_02158,18,Unspecified,NA,No
2015,2015_02159,30,Unspecified,NA,No
2015,2015_02160,26,Unspecified,NA,No
2015,2015_02161,25,Unspecified,NA,No
2015,2015_02162,25,Unspecified,NA,No
2015,2015_02163,29,Unspecified,NA,No
2015,2015_02164,35,Unspecified,NA,No
2015,2015_02165,28,Unspecified,NA,No
2015,2015_02166,19,Unspecified,NA,No
2015,2015_02167,34,Unspecified,NA,No
2015,2015_02168,31,Unspecified,NA,Yes
2015,2015_02169,6,Unspecified,NA,Yes
2015,2015_02170,34,Unspecified,NA,No
2015,2015_02171,29,Unspecified,NA,No
2015,2015_02172,34,Unspecified,NA,No
2015,2015_02173,45,Unspecified,NA,No
2015,2015_02174,NA,Unspecified,NA,No
2015,2015_02175,NA,Unspecified,NA,No
2015,2015_02176,25,Unspecified,NA,No
2015,2015_02177,45,Unspecified,NA,No
2015,2015_02178,36,Unspecified,NA,No
2015,2015_02179,27,Unspecified,NA,No
2015,2015_02180,35,Unspecified,NA,No
2015,2015_02181,30,Unspecified,NA,No
2015,2015_02182,39,Unspecified,NA,No
2015,2015_02183,29,Unspecified,NA,No
2015,2015_02184,31,Unspecified,NA,No
2015,2015_02185,30,Unspecified,NA,No
2015,2015_02186,28,Unspecified,NA,No
2015,2015_02187,23,Unspecified,NA,Yes
2015,2015_02188,48,Unspecified,NA,No
2015,2015_02189,33,Unspecified,NA,No
2015,2015_02190,28,Unspecified,NA,No
2015,2015_02191,20,Unspecified,NA,No
2015,2015_02192,36,Unspecified,NA,No
2015,2015_02193,48,Unspecified,NA,No
2015,2015_02194,32,Unspecified,NA,No
2015,2015_02195,23,Unspecified,NA,No
2015,2015_02196,44,Unspecified,NA,No
2015,2015_02197,31,Unspecified,NA,No
2015,2015_02198,NA,Unspecified,NA,No
2015,2015_02199,29,Unspecified,NA,No
2015,2015_02200,24,Unspecified,NA,No
2015,2015_02201,19,Unspecified,NA,No
2015,2015_02202,28,Unspecified,NA,No
2015,2015_02203,41,Unspecified,NA,No
2015,2015_02204,31,Unspecified,NA,No
2015,2015_02205,35,Unspecified,NA,Yes
2015,2015_02206,41,Unspecified,NA,No
2015,2015_02207,NA,Unspecified,NA,No
2015,2015_02208,39,Unspecified,NA,No
2015,2015_02209,20,Unspecified,NA,No
2015,2015_02210,55,Unspecified,NA,No
2015,2015_02211,33,Unspecified,NA,No
2015,2015_02212,27,Unspecified,NA,No
2015,2015_02213,27,Unspecified,NA,No
2015,2015_02214,31,Unspecified,NA,Yes
2015,2015_02215,24,Unspecified,NA,No
2015,2015_02216,31,Unspecified,NA,No
2015,2015_02217,40,Unspecified,NA,No
2015,2015_02218,51,Unspecified,NA,No
2015,2015_02219,36,Unspecified,NA,Yes
2015,2015_02220,23,Unspecified,NA,No
2015,2015_02221,29,Unspecified,NA,No
2015,2015_02222,52,Unspecified,NA,No
2015,2015_02223,27,Unspecified,NA,No
2015,2015_02224,30,Unspecified,NA,No
2015,2015_02225,44,Unspecified,NA,No
2015,2015_02226,24,Unspecified,NA,No
2015,2015_02227,26,Unspecified,NA,No
2015,2015_02228,22,Unspecified,NA,No
2015,2015_02229,27,Unspecified,NA,No
2015,2015_02230,30,Unspecified,NA,No
2015,2015_02231,24,Unspecified,NA,No
2015,2015_02232,63,Unspecified,NA,No
2015,2015_02233,20,Unspecified,NA,No
2015,2015_02234,NA,Unspecified,NA,Yes
2015,2015_02235,26,Unspecified,NA,No
2015,2015_02236,24,Unspecified,NA,No
2015,2015_02237,34,Unspecified,NA,No
2015,2015_02238,21,Unspecified,NA,No
2015,2015_02239,41,Unspecified,NA,No
2015,2015_02240,33,Unspecified,NA,No
2015,2015_02241,50,Unspecified,NA,Yes
2015,2015_02242,53,Unspecified,NA,No
2015,2015_02243,47,Unspecified,NA,No
2015,2015_02244,42,Unspecified,NA,No
2015,2015_02245,40,Unspecified,NA,No
2015,2015_02246,24,Unspecified,NA,No
2015,2015_02247,41,Unspecified,NA,No
2015,2015_02248,35,Unspecified,NA,No
2015,2015_02249,23,Unspecified,NA,No
2015,2015_02250,30,Unspecified,NA,No
2015,2015_02251,40,Unspecified,NA,No
2015,2015_02252,30,Unspecified,NA,No
2015,2015_02253,43,Unspecified,NA,No
2015,2015_02254,29,Unspecified,NA,No
2015,2015_02255,35,Unspecified,NA,No
2015,2015_02256,30,Unspecified,NA,No
2015,2015_02257,31,Unspecified,NA,No
2015,2015_02258,40,Unspecified,NA,No
2015,2015_02259,34,Unspecified,NA,No
2015,2015_02260,27,Unspecified,NA,No
2015,2015_02261,31,Unspecified,NA,No
2015,2015_02262,36,Unspecified,NA,No
2015,2015_02263,15,Unspecified,NA,No
2015,2015_02264,43,Unspecified,NA,No
2015,2015_02265,41,Unspecified,NA,No
2015,2015_02266,30,Unspecified,NA,No
2015,2015_02267,24,Unspecified,NA,No
2015,2015_02268,20,Unspecified,NA,No
2015,2015_02269,NA,Unspecified,NA,No
2015,2015_02270,24,Unspecified,NA,No
2015,2015_02271,29,Unspecified,NA,No
2015,2015_02272,50,Unspecified,NA,No
2015,2015_02273,35,Unspecified,NA,No
2015,2015_02274,38,Unspecified,NA,No
2015,2015_02275,30,Unspecified,NA,No
2015,2015_02276,22,Unspecified,NA,No
2015,2015_02277,31,Unspecified,NA,No
2015,2015_02278,26,Unspecified,NA,No
2015,2015_02279,21,Unspecified,NA,No
2015,2015_02280,36,Unspecified,NA,No
2015,2015_02281,24,Unspecified,NA,No
2015,2015_02282,50,Unspecified,NA,No
2015,2015_02283,23,Unspecified,NA,No
2015,2015_02284,28,Unspecified,NA,No
2015,2015_02285,41,Unspecified,NA,No
2015,2015_02286,27,Unspecified,NA,No
2015,2015_02287,52,Unspecified,NA,No
2015,2015_02288,19,Unspecified,NA,No
2015,2015_02289,42,Unspecified,NA,No
2015,2015_02290,29,Unspecified,NA,No
2015,2015_02291,23,Unspecified,NA,No
2015,2015_02292,21,Unspecified,NA,Yes
2015,2015_02293,27,Unspecified,NA,No
2015,2015_02294,22,Unspecified,NA,No
2015,2015_02295,23,Unspecified,NA,No
2015,2015_02296,38,Unspecified,NA,No
2015,2015_02297,23,Unspecified,NA,No
2015,2015_02298,29,Unspecified,NA,No
2015,2015_02299,30,Unspecified,NA,No
2015,2015_02300,27,Unspecified,NA,No
2015,2015_02301,26,Unspecified,NA,No
2015,2015_02302,26,Unspecified,NA,No
2015,2015_02303,21,Unspecified,NA,No
2015,2015_02304,31,Unspecified,NA,No
2015,2015_02305,46,Unspecified,NA,No
2015,2015_02306,20,Unspecified,NA,No
2015,2015_02307,25,Unspecified,NA,No
2015,2015_02308,55,Unspecified,NA,No
2015,2015_02309,32,Unspecified,NA,No
2015,2015_02310,35,Unspecified,NA,No
2015,2015_02311,55,Unspecified,NA,No
2015,2015_02312,24,Unspecified,NA,No
2015,2015_02313,33,Unspecified,NA,No
2015,2015_02314,39,Unspecified,NA,No
2015,2015_02315,26,Unspecified,NA,No
2015,2015_02316,47,Unspecified,NA,No
2015,2015_02317,35,Unspecified,NA,No
2015,2015_02318,34,Unspecified,NA,No
2015,2015_02319,35,Unspecified,NA,No
2015,2015_02320,29,Unspecified,NA,No
2015,2015_02321,35,Unspecified,NA,No
2015,2015_02322,48,Unspecified,NA,No
2015,2015_02323,21,Unspecified,NA,Yes
2015,2015_02324,26,Unspecified,NA,No
2015,2015_02325,26,Unspecified,NA,No
2015,2015_02326,52,Unspecified,NA,No
2015,2015_02327,28,Unspecified,NA,No
2015,2015_02328,28,Unspecified,NA,No
2015,2015_02329,23,Unspecified,NA,No
2015,2015_02330,33,Unspecified,NA,No
2015,2015_02331,26,Unspecified,NA,No
2015,2015_02332,40,Unspecified,NA,No
2015,2015_02333,46,Unspecified,NA,No
2015,2015_02334,26,Unspecified,NA,No
2015,2015_02335,60,Unspecified,NA,Yes
2015,2015_02336,50,Unspecified,NA,No
2015,2015_02337,51,Unspecified,NA,No
2015,2015_02338,24,Unspecified,NA,No
2015,2015_02339,27,Unspecified,NA,No
2015,2015_02340,57,Unspecified,NA,No
2015,2015_02341,13,Unspecified,NA,Yes
2015,2015_02342,23,Unspecified,NA,No
2015,2015_02343,26,Unspecified,NA,No
2015,2015_02344,22,Unspecified,NA,No
2015,2015_02345,34,Unspecified,NA,No
2015,2015_02346,29,Unspecified,NA,No
2015,2015_02347,33,Unspecified,NA,No
2015,2015_02348,35,Unspecified,NA,No
2015,2015_02349,34,Unspecified,NA,No
2015,2015_02350,30,Unspecified,NA,No
2015,2015_02351,70,Unspecified,NA,No
2015,2015_02352,49,Unspecified,NA,No
2015,2015_02353,27,Unspecified,NA,No
2015,2015_02354,27,Unspecified,NA,No
2015,2015_02355,38,Unspecified,NA,No
2015,2015_02356,59,Unspecified,NA,No
2015,2015_02357,40,Unspecified,NA,Yes
2015,2015_02358,51,Unspecified,NA,No
2015,2015_02359,25,Unspecified,NA,No
2015,2015_02360,14,Unspecified,NA,Yes
2015,2015_02361,6,Unspecified,NA,Yes
2015,2015_02362,28,Unspecified,NA,No
2015,2015_02363,32,Unspecified,NA,No
2015,2015_02364,24,Unspecified,NA,No
2015,2015_02365,34,Unspecified,NA,Yes
2015,2015_02366,22,Unspecified,NA,No
2015,2015_02367,35,Unspecified,NA,No
2015,2015_02368,35,Unspecified,NA,No
2015,2015_02369,44,Unspecified,NA,No
2015,2015_02370,24,Unspecified,NA,No
2015,2015_02371,28,Unspecified,NA,No
2015,2015_02372,42,Unspecified,NA,No
2015,2015_02373,35,Unspecified,NA,No
2015,2015_02374,32,Unspecified,NA,No
2015,2015_02375,25,Unspecified,NA,No
2015,2015_02376,18,Unspecified,NA,No
2015,2015_02377,34,Unspecified,NA,No
2015,2015_02378,37,Unspecified,NA,No
2015,2015_02379,16,Unspecified,NA,No
2015,2015_02380,65,Unspecified,NA,No
2015,2015_02381,41,Unspecified,NA,No
2015,2015_02382,28,Unspecified,NA,No
2015,2015_02383,51,Unspecified,NA,No
2015,2015_02384,41,Unspecified,NA,No
2015,2015_02385,NA,Unspecified,NA,No
2015,2015_02386,44,Unspecified,NA,No
2015,2015_02387,29,Unspecified,NA,No
2015,2015_02388,39,Unspecified,NA,No
2015,2015_02389,42,Unspecified,NA,No
2015,2015_02390,33,Unspecified,NA,No
2015,2015_02391,NA,Unspecified,NA,No
2015,2015_02392,19,Unspecified,NA,No
2015,2015_02393,21,Unspecified,NA,No
2015,2015_02394,19,Unspecified,NA,No
2015,2015_02395,NA,Unspecified,NA,No
2015,2015_02396,NA,Unspecified,NA,No
2015,2015_02397,33,Unspecified,NA,No
2015,2015_02398,40,Unspecified,NA,No
2015,2015_02399,28,Unspecified,NA,No
2015,2015_02400,29,Unspecified,NA,No
2015,2015_02401,53,Unspecified,NA,No
2015,2015_02402,50,Unspecified,NA,No
2015,2015_02403,43,Unspecified,NA,Yes
2015,2015_02404,34,Unspecified,NA,No
2015,2015_02405,31,Unspecified,NA,Yes
2015,2015_02406,29,Unspecified,NA,No
2015,2015_02407,34,Unspecified,NA,No
2015,2015_02408,36,Unspecified,NA,No
2015,2015_02409,43,Unspecified,NA,No
2015,2015_02410,20,Unspecified,NA,No
2015,2015_02411,26,Unspecified,NA,No
2015,2015_02412,31,Unspecified,NA,No
2015,2015_02413,30,Unspecified,NA,Yes
2015,2015_02414,NA,Unspecified,NA,No
2015,2015_02415,37,Unspecified,NA,Yes
2015,2015_02416,12,Unspecified,NA,Yes
2015,2015_02417,38,Unspecified,NA,No
2015,2015_02418,29,Unspecified,NA,No
2015,2015_02419,75,Unspecified,NA,No
2015,2015_02420,29,Unspecified,NA,No
2015,2015_02421,35,Unspecified,NA,Yes
2015,2015_02422,11,Unspecified,NA,Yes
2015,2015_02423,18,Unspecified,NA,No
2015,2015_02424,50,Unspecified,NA,Yes
2015,2015_02425,22,Unspecified,NA,No
2015,2015_02426,26,Unspecified,NA,No
2015,2015_02427,13,Unspecified,NA,Yes
2015,2015_02428,49,Unspecified,NA,No
2015,2015_02429,25,Unspecified,NA,No
2015,2015_02430,29,Unspecified,NA,No
2015,2015_02431,29,Unspecified,NA,No
2015,2015_02432,35,Unspecified,NA,No
2015,2015_02433,23,Unspecified,NA,No
2015,2015_02434,41,Unspecified,NA,No
2015,2015_02435,50,Unspecified,NA,No
2015,2015_02436,NA,Unspecified,NA,No
2015,2015_02437,29,Unspecified,NA,No
2015,2015_02438,28,Unspecified,NA,No
2015,2015_02439,31,Unspecified,NA,Yes
2015,2015_02440,32,Unspecified,NA,No
2015,2015_02441,37,Unspecified,NA,No
2015,2015_02442,31,Unspecified,NA,No
2015,2015_02443,24,Unspecified,NA,No
2015,2015_02444,31,Unspecified,NA,No
